,job status,marital,education,housing,approval,age,balance,duration
2434,0,1,1,0,0,35.0,57,632.0
2435,4,0,2,1,0,40.0,1548,101.0
2436,9,0,1,0,1,51.0,117,467.0
2437,0,1,1,1,0,37.0,0,640.0
2438,4,0,2,1,0,39.0,691,517.0
2439,1,0,1,1,0,28.0,64,160.0
2440,9,2,2,1,0,49.0,0,177.0
2441,0,0,1,1,0,36.0,957,206.0
2442,9,0,1,1,0,45.0,118,208.0
2443,9,1,2,1,0,29.0,218,169.0
2444,4,0,1,1,1,35.0,724,287.0
2445,3,0,2,1,0,35.0,20,505.0
2446,1,0,1,1,0,30.0,-28,284.0
2447,1,0,0,0,0,46.0,665,89.0
2448,8,1,2,0,0,25.0,5,138.0
2449,4,0,2,0,1,36.0,925,321.0
2450,1,0,0,1,0,42.0,2519,262.0
2451,0,0,1,0,0,57.0,3927,61.0
2452,4,2,2,1,0,42.0,401,217.0
2453,4,0,2,1,0,29.0,581,192.0
2454,9,0,2,0,0,36.0,1327,174.0
2455,10,0,1,0,0,31.0,3242,292.0
2456,9,0,0,1,0,59.0,3163,240.0
2457,10,2,1,0,0,50.0,32,282.0
2458,0,0,1,1,0,47.0,310,128.0
2459,3,0,0,0,0,46.0,0,161.0
2460,1,1,0,1,0,26.0,155,291.0
2461,7,1,1,1,0,31.0,11386,356.0
2462,7,0,2,1,0,30.0,1380,294.0
2463,1,1,3,0,0,47.0,2443,422.0
2464,9,1,2,1,1,23.0,1129,806.0
2465,10,1,0,0,0,44.0,4232,227.0
2466,6,0,1,0,0,42.0,5564,560.0
2467,7,1,1,1,0,32.0,-402,135.0
2468,0,1,1,1,0,28.0,1323,361.0
2469,5,0,0,1,0,57.0,1623,246.0
2470,9,0,2,1,0,38.0,1042,419.0
2471,8,1,1,0,1,22.0,2488,449.0
2472,0,0,1,1,0,54.0,865,71.0
2473,9,0,2,1,0,32.0,-1053,357.0
2474,4,0,2,1,0,32.0,1667,164.0
2475,0,2,1,1,0,59.0,975,263.0
2476,9,0,1,0,0,45.0,2571,146.0
2477,11,0,0,0,1,53.0,732,759.0
2478,0,2,1,0,0,50.0,769,72.0
2479,9,0,1,1,0,34.0,-136,131.0
2480,0,2,1,0,1,35.0,3636,808.0
2482,3,0,1,0,0,62.0,565,123.0
2483,1,0,1,1,0,40.0,271,483.0
2484,6,1,2,0,0,26.0,1153,238.0
2485,4,0,2,1,0,34.0,-73,90.0
2486,11,0,3,0,1,50.0,558,464.0
2487,11,2,2,0,0,31.0,137,385.0
2488,9,0,1,1,0,35.0,700,240.0
2489,5,0,0,0,0,55.0,-966,104.0
2490,0,0,1,0,0,34.0,96,109.0
2491,5,0,0,0,0,58.0,4007,598.0
2492,4,1,2,1,0,50.0,567,274.0
2493,9,1,1,0,0,31.0,40,123.0
2494,0,2,1,0,0,47.0,136,70.0
2495,6,1,2,1,0,38.0,917,260.0
2496,4,1,2,1,0,46.0,593,190.0
2497,1,0,0,1,0,42.0,505,521.0
2498,1,0,1,1,0,34.0,2542,228.0
2499,4,0,2,0,1,37.0,5355,466.0
2500,8,1,2,0,0,38.0,807,74.0
2501,5,0,1,1,0,59.0,9976,57.0
2502,0,0,1,0,0,32.0,0,119.0
2503,4,0,2,0,0,55.0,540,124.0
2504,1,0,1,1,0,35.0,280,65.0
2505,4,2,2,0,0,56.0,-59,127.0
2506,0,0,1,1,0,27.0,-517,172.0
2507,10,1,1,1,0,42.0,2613,174.0
2508,8,0,3,0,0,42.0,-7,41.0
2509,1,0,0,1,0,41.0,0,232.0
2510,5,2,1,0,0,53.0,-200,161.0
2511,5,0,0,0,0,67.0,2301,124.0
2512,3,0,0,0,1,53.0,104,701.0
2513,1,0,0,1,0,33.0,191,162.0
2514,9,1,3,1,0,31.0,694,431.0
2515,0,0,1,1,0,31.0,212,191.0
2516,4,0,2,1,0,30.0,1882,249.0
2517,1,0,3,1,0,48.0,131,189.0
2518,9,1,1,0,0,30.0,175,167.0
2519,9,1,2,0,0,43.0,0,73.0
2520,4,2,2,1,0,38.0,4425,162.0
2521,10,0,1,1,0,46.0,3533,235.0
2522,1,2,1,0,0,59.0,3573,44.0
2523,4,2,2,1,0,44.0,476,127.0
2524,1,0,1,1,0,35.0,1257,93.0
2525,1,0,3,0,0,55.0,23,143.0
2526,4,1,2,1,0,39.0,0,81.0
2527,7,1,1,1,0,36.0,398,77.0
2528,1,0,1,1,0,33.0,745,115.0
2529,4,1,2,0,0,48.0,8106,125.0
2530,4,1,2,0,0,33.0,0,53.0
2531,5,0,3,0,0,67.0,696,77.0
2532,10,2,1,1,0,48.0,1266,45.0
2533,4,0,2,0,0,57.0,2416,74.0
2534,3,0,0,0,0,31.0,25,169.0
2535,8,1,2,0,0,30.0,7513,269.0
2536,2,2,0,0,0,56.0,29,52.0
2537,1,0,0,1,0,26.0,5116,246.0
2538,4,0,1,1,0,44.0,-1746,218.0
2539,9,2,1,0,1,44.0,14,167.0
2540,4,0,2,1,1,31.0,4148,316.0
2541,6,0,3,1,0,47.0,14,142.0
2542,0,1,1,1,0,30.0,105,75.0
2543,4,0,2,0,0,37.0,767,204.0
2544,0,2,0,0,0,56.0,0,542.0
2545,4,1,1,1,0,43.0,-228,122.0
2546,7,0,1,1,0,42.0,508,70.0
2547,4,0,1,1,0,60.0,725,266.0
2548,1,0,3,1,0,34.0,41,34.0
2549,4,1,2,0,0,34.0,184,203.0
2550,4,0,2,0,0,41.0,251,85.0
2551,4,2,1,0,0,38.0,-17,11.0
2552,7,0,1,1,0,23.0,-19,13.0
2553,4,0,2,1,1,33.0,1064,562.0
2554,1,0,1,1,0,36.0,777,185.0
2555,10,0,2,0,0,49.0,377,158.0
2556,0,2,1,1,1,34.0,479,515.0
2557,9,2,1,1,0,40.0,-375,60.0
2558,5,0,0,0,0,72.0,796,173.0
2559,9,0,1,1,0,43.0,17,353.0
2560,1,0,1,1,0,44.0,1071,143.0
2561,0,0,1,1,0,35.0,0,18.0
2562,0,2,1,0,0,46.0,7378,466.0
2563,0,0,1,1,0,55.0,865,85.0
2564,9,2,1,1,0,50.0,-701,148.0
2565,1,1,3,1,0,23.0,817,123.0
2566,8,0,3,0,0,34.0,1387,121.0
2567,1,0,1,1,0,40.0,0,245.0
2568,5,0,1,0,1,61.0,2917,215.0
2569,9,0,1,1,0,53.0,4541,190.0
2570,9,0,1,0,0,57.0,0,44.0
2571,1,0,1,0,0,28.0,4287,171.0
2572,0,0,1,1,0,25.0,242,62.0
2573,1,0,1,1,0,38.0,171,172.0
2574,7,1,1,1,0,27.0,259,78.0
2575,1,0,1,1,0,45.0,827,319.0
2576,7,1,1,0,0,31.0,469,111.0
2577,1,0,0,1,0,39.0,2226,158.0
2578,9,0,1,0,0,42.0,0,82.0
2579,4,0,2,1,0,46.0,477,128.0
2580,7,0,1,1,0,36.0,42,102.0
2581,4,1,2,1,0,30.0,775,124.0
2582,1,0,1,1,0,32.0,9,334.0
2583,9,0,2,0,1,52.0,2557,134.0
2584,4,0,2,0,0,31.0,2395,218.0
2585,4,0,0,0,0,60.0,4895,313.0
2586,1,1,1,1,0,35.0,376,207.0
2587,4,0,2,1,0,38.0,389,262.0
2588,4,2,2,0,0,46.0,134,134.0
2589,2,2,2,1,0,45.0,1273,197.0
2590,7,0,1,1,0,59.0,0,214.0
2591,4,0,2,1,0,34.0,2892,1165.0
2592,9,2,1,1,0,33.0,0,177.0
2593,4,1,1,1,0,46.0,295,141.0
2594,0,0,1,1,0,48.0,292,164.0
2595,7,1,1,0,0,31.0,85,151.0
2596,9,0,1,0,0,32.0,4,145.0
2597,1,2,0,1,0,35.0,-587,111.0
2598,1,1,0,0,0,36.0,367,217.0
2599,4,0,2,1,0,52.0,-1224,253.0
2600,4,2,2,0,0,45.0,959,74.0
2601,4,0,2,0,0,34.0,0,263.0
2602,1,0,0,1,0,25.0,-589,233.0
2603,4,1,2,0,0,26.0,-8,402.0
2604,4,0,3,0,0,57.0,0,585.0
2605,4,0,0,1,0,48.0,247,145.0
2606,9,0,3,0,0,48.0,5543,143.0
2607,1,0,0,0,0,32.0,642,524.0
2608,5,0,1,0,0,58.0,11,270.0
2609,4,0,0,1,0,57.0,-226,272.0
2610,2,0,2,0,0,31.0,5191,187.0
2611,1,1,1,0,0,33.0,-320,268.0
2612,2,0,2,1,0,53.0,2289,183.0
2613,0,0,1,1,0,36.0,725,123.0
2614,9,1,2,1,0,32.0,705,20.0
2615,1,0,1,1,0,45.0,776,232.0
2616,10,0,2,1,0,35.0,816,547.0
2617,7,0,1,0,0,41.0,171,71.0
2618,7,0,1,0,0,54.0,812,113.0
2619,7,0,1,0,1,49.0,823,780.0
2620,9,1,1,1,0,28.0,1453,246.0
2621,1,1,3,1,0,24.0,431,108.0
2622,0,1,1,1,0,30.0,1009,253.0
2623,6,0,0,1,0,32.0,286,175.0
2624,2,0,2,1,0,53.0,22370,106.0
2625,1,0,0,1,0,42.0,2111,86.0
2626,1,0,0,1,0,48.0,5366,248.0
2627,9,0,1,1,0,33.0,181,265.0
2628,1,2,1,1,0,31.0,-452,182.0
2629,10,2,0,0,0,56.0,1770,916.0
2630,5,0,0,0,0,58.0,0,506.0
2631,0,1,1,1,0,37.0,-296,81.0
2632,4,0,0,1,0,59.0,2358,30.0
2633,4,1,2,0,1,50.0,1200,904.0
2634,3,1,0,1,0,39.0,109,699.0
2635,9,0,1,1,0,30.0,616,19.0
2636,7,2,1,1,0,47.0,4906,389.0
2637,6,0,1,0,0,44.0,313,211.0
2638,1,0,0,1,0,38.0,290,283.0
2639,4,0,2,0,0,50.0,1240,474.0
2640,0,1,2,1,0,27.0,3672,157.0
2641,5,0,1,0,0,73.0,19,509.0
2642,1,0,0,1,0,46.0,143,279.0
2643,5,2,1,0,0,56.0,212,27.0
2644,4,0,2,0,1,36.0,9,386.0
2645,1,0,0,0,0,33.0,3074,679.0
2647,4,0,2,0,0,52.0,575,315.0
2648,1,0,1,1,0,51.0,397,293.0
2649,1,0,1,1,0,33.0,640,439.0
2650,7,0,1,1,0,54.0,158,198.0
2651,4,0,1,1,0,44.0,2984,770.0
2652,2,0,1,1,0,50.0,1011,340.0
2653,1,1,1,1,1,45.0,0,1472.0
2654,4,0,2,1,1,36.0,1133,293.0
2655,9,0,1,1,1,42.0,4945,311.0
2656,9,0,1,1,0,37.0,712,291.0
2657,7,1,1,1,0,28.0,-427,965.0
2658,0,0,1,0,0,56.0,2146,594.0
2659,0,0,1,1,0,59.0,92,139.0
2660,10,0,1,1,0,32.0,10,501.0
2661,5,0,0,1,0,57.0,1238,274.0
2662,0,1,1,1,0,49.0,981,10.0
2663,2,0,3,0,0,56.0,575,18.0
2664,0,2,3,0,0,48.0,-70,243.0
2665,8,1,2,1,1,27.0,3733,198.0
2666,4,1,2,1,0,31.0,574,410.0
2667,1,1,1,0,0,28.0,43,190.0
2668,4,0,2,0,0,36.0,428,121.0
2669,3,0,0,1,0,58.0,0,148.0
2670,0,0,1,1,0,46.0,0,239.0
2671,4,1,2,1,0,32.0,474,90.0
2672,7,0,1,0,0,39.0,-540,29.0
2673,6,0,2,1,0,35.0,560,58.0
2674,4,0,2,1,1,31.0,325,1139.0
2675,4,1,2,0,1,29.0,437,504.0
2676,1,0,0,0,0,48.0,574,348.0
2677,5,0,0,0,0,60.0,0,130.0
2678,5,0,1,0,0,74.0,935,100.0
2679,7,0,1,1,0,30.0,699,544.0
2680,0,1,0,0,0,52.0,0,182.0
2681,1,0,1,1,0,24.0,-220,90.0
2682,7,0,1,1,0,29.0,11417,272.0
2683,3,0,0,1,0,33.0,212,260.0
2684,1,0,1,1,0,34.0,67,672.0
2685,0,2,1,0,1,45.0,0,264.0
2686,1,0,1,0,0,31.0,0,275.0
2687,9,0,1,0,0,45.0,1673,76.0
2688,7,0,1,1,0,27.0,-1202,749.0
2689,4,1,2,0,0,30.0,4213,142.0
2690,1,0,0,0,0,45.0,0,454.0
2691,1,0,1,1,0,57.0,1521,102.0
2692,4,0,2,0,0,34.0,1310,521.0
2693,0,0,1,1,0,40.0,0,57.0
2694,4,0,2,0,0,39.0,399,504.0
2695,9,0,2,0,0,46.0,405,138.0
2696,4,2,2,1,1,55.0,9756,103.0
2697,4,1,2,0,1,25.0,2506,485.0
2698,4,0,2,0,0,34.0,697,166.0
2699,1,0,0,1,0,37.0,403,318.0
2700,5,2,2,0,0,64.0,890,531.0
2701,9,2,1,1,0,45.0,809,155.0
2702,3,0,1,1,0,57.0,158,73.0
2703,8,1,3,1,0,21.0,137,198.0
2704,3,0,1,0,0,58.0,2705,137.0
2705,1,1,1,1,1,41.0,75,479.0
2706,4,0,3,1,0,41.0,2457,285.0
2707,4,0,2,1,0,58.0,541,98.0
2708,4,0,2,1,0,33.0,287,199.0
2709,4,0,2,1,0,32.0,273,97.0
2710,7,2,1,1,0,44.0,0,389.0
2711,11,0,3,0,0,47.0,677,384.0
2712,6,0,0,0,0,41.0,340,37.0
2713,9,0,2,0,0,54.0,98,420.0
2714,9,2,2,1,0,47.0,477,973.0
2715,4,1,2,0,0,32.0,2629,77.0
2716,3,0,2,0,0,59.0,0,376.0
2717,9,1,2,0,1,29.0,2325,125.0
2718,7,0,1,0,0,48.0,-20,142.0
2719,9,1,1,1,1,32.0,230,442.0
2720,4,2,1,0,0,46.0,-852,728.0
2721,1,1,0,0,0,31.0,-280,281.0
2722,1,0,1,0,1,53.0,25,528.0
2723,9,1,2,1,0,34.0,9851,128.0
2724,7,1,3,1,0,48.0,5095,71.0
2725,9,0,1,0,0,32.0,687,161.0
2726,4,0,1,1,0,31.0,1368,129.0
2727,1,1,0,1,0,27.0,-179,54.0
2728,0,0,1,1,0,60.0,-396,443.0
2729,1,1,2,1,0,34.0,1011,136.0
2730,6,0,1,0,0,52.0,9,44.0
2731,1,0,1,1,0,48.0,1159,1181.0
2732,9,0,0,0,0,45.0,-322,225.0
2733,9,2,1,1,0,54.0,1114,81.0
2734,7,0,1,0,0,52.0,2072,224.0
2735,2,0,2,1,0,47.0,459,189.0
2736,11,0,1,0,0,54.0,1157,98.0
2737,1,0,1,1,0,34.0,8309,50.0
2738,9,1,2,0,0,39.0,1043,195.0
2739,9,0,1,0,0,46.0,2098,110.0
2740,10,1,1,0,0,26.0,461,214.0
2741,9,1,1,1,0,37.0,61,182.0
2742,1,0,1,1,0,47.0,1203,239.0
2743,9,0,1,0,0,35.0,1067,179.0
2744,10,0,0,0,0,57.0,0,540.0
2745,4,0,2,1,0,34.0,1657,566.0
2746,9,0,1,0,1,47.0,1219,697.0
2747,9,0,1,1,0,27.0,7,98.0
2748,1,0,1,1,1,40.0,-839,1018.0
2749,9,0,1,0,0,39.0,994,221.0
2750,2,0,2,0,0,36.0,6,246.0
2751,9,1,1,0,0,42.0,0,656.0
2752,1,1,0,1,0,23.0,8627,281.0
2753,4,0,2,1,0,34.0,133,65.0
2754,1,0,1,1,0,34.0,247,193.0
2755,7,0,1,0,0,49.0,1114,283.0
2756,1,0,0,0,0,57.0,1592,78.0
2757,5,0,3,0,0,59.0,0,425.0
2758,0,0,2,0,0,57.0,46,238.0
2759,1,0,1,1,0,34.0,1221,182.0
2760,4,0,1,0,1,61.0,985,998.0
2761,1,2,1,1,0,35.0,0,477.0
2762,4,0,2,0,0,42.0,520,158.0
2763,7,0,2,0,0,57.0,10,320.0
2764,1,0,1,1,0,42.0,2157,149.0
2765,5,0,1,1,0,53.0,6095,410.0
2766,5,0,2,1,0,63.0,133,104.0
2767,6,0,1,0,0,47.0,1121,454.0
2768,7,0,1,1,0,54.0,88,190.0
2769,0,0,1,0,0,45.0,0,145.0
2770,4,1,2,1,0,28.0,-328,318.0
2771,10,0,1,1,0,58.0,610,246.0
2772,4,1,2,0,0,48.0,414,761.0
2773,4,2,2,1,1,35.0,0,171.0
2774,6,0,2,0,0,37.0,0,143.0
2775,1,0,1,1,0,37.0,685,968.0
2776,4,0,0,0,0,37.0,22856,154.0
2777,7,1,1,0,0,25.0,-352,246.0
2778,1,0,1,1,0,58.0,602,201.0
2779,4,0,1,1,0,52.0,-588,81.0
2780,8,1,1,0,1,19.0,302,205.0
2781,1,0,1,1,0,59.0,5314,200.0
2782,9,0,1,1,0,41.0,64,210.0
2783,9,1,2,0,0,34.0,632,215.0
2784,9,1,1,1,0,35.0,5731,164.0
2785,9,0,1,0,0,41.0,902,35.0
2786,1,1,1,1,0,28.0,6307,615.0
2787,4,2,1,0,0,53.0,112,246.0
2788,7,0,1,0,0,35.0,0,42.0
2789,0,1,2,0,0,33.0,621,217.0
2790,9,1,1,1,0,37.0,435,210.0
2791,9,0,1,1,0,32.0,782,116.0
2792,1,0,1,1,0,32.0,478,200.0
2793,7,0,3,1,0,54.0,7864,145.0
2794,1,0,1,1,0,44.0,1910,41.0
2795,9,2,2,1,0,36.0,1174,192.0
2796,0,0,1,1,0,56.0,1270,80.0
2797,4,1,2,0,0,30.0,18,121.0
2798,1,0,1,1,0,36.0,141,106.0
2799,4,0,2,0,0,43.0,2886,230.0
2800,9,0,1,1,0,40.0,2715,125.0
2801,9,1,2,1,0,32.0,1100,67.0
2802,1,0,1,1,0,34.0,516,26.0
2803,7,0,1,0,0,37.0,1,395.0
2804,0,1,1,0,0,28.0,775,603.0
2805,11,0,0,0,0,35.0,634,185.0
2806,1,1,1,0,0,53.0,5715,287.0
2807,0,0,3,1,0,60.0,1088,149.0
2808,2,0,1,1,0,40.0,1532,173.0
2809,5,0,0,0,0,57.0,75,118.0
2810,9,1,1,0,0,29.0,103,314.0
2811,1,0,0,1,0,44.0,134,378.0
2812,0,1,1,0,0,41.0,748,94.0
2813,9,0,1,1,0,47.0,1990,108.0
2814,9,0,2,0,0,43.0,192,203.0
2815,9,1,1,0,0,37.0,267,121.0
2816,9,1,2,1,0,34.0,586,489.0
2817,1,1,1,1,0,30.0,648,287.0
2818,2,2,1,1,0,57.0,25,652.0
2819,0,1,1,1,0,26.0,96,612.0
2820,4,0,2,1,0,34.0,1116,53.0
2821,9,2,1,0,1,46.0,-90,270.0
2822,2,0,2,1,1,38.0,170,442.0
2823,9,1,1,0,1,37.0,3665,664.0
2824,4,1,2,0,0,28.0,2380,394.0
2825,1,0,0,0,0,57.0,179,230.0
2826,4,0,2,1,1,39.0,763,877.0
2827,7,0,1,0,1,49.0,320,1971.0
2828,9,0,1,1,0,38.0,1960,161.0
2829,1,0,1,1,0,27.0,818,188.0
2830,0,0,1,1,0,30.0,2678,23.0
2831,0,0,2,0,0,38.0,1980,176.0
2832,4,0,2,0,0,36.0,1582,26.0
2833,5,1,3,0,0,38.0,62,212.0
2834,3,0,0,0,0,59.0,235,119.0
2835,4,0,2,1,0,37.0,489,205.0
2836,6,0,2,1,0,29.0,3931,73.0
2837,1,0,1,1,1,43.0,699,1258.0
2838,9,0,1,1,0,33.0,58,57.0
2839,3,2,1,0,0,54.0,1327,115.0
2840,7,0,1,0,0,55.0,557,58.0
2841,9,1,2,1,0,32.0,741,238.0
2842,4,0,0,1,0,48.0,3230,207.0
2843,4,1,2,1,0,33.0,1439,178.0
2844,0,0,1,1,0,46.0,120,20.0
2845,4,0,2,0,1,44.0,1058,188.0
2846,1,0,0,1,0,47.0,881,143.0
2847,9,0,1,0,1,38.0,6728,232.0
2848,5,0,1,0,0,80.0,462,127.0
2849,6,0,1,1,0,40.0,167,380.0
2850,2,0,2,1,0,43.0,1574,167.0
2851,9,1,2,0,1,32.0,1625,796.0
2852,4,0,2,0,0,39.0,562,303.0
2853,9,0,1,1,0,33.0,9305,407.0
2854,9,1,1,0,0,31.0,35,229.0
2855,4,1,2,0,0,36.0,0,108.0
2856,4,1,2,1,0,35.0,2486,265.0
2857,7,1,1,0,0,25.0,368,168.0
2858,4,1,1,1,0,33.0,1558,97.0
2859,1,1,0,1,0,23.0,8627,169.0
2860,4,1,2,0,0,31.0,2590,103.0
2861,4,0,2,1,0,36.0,0,599.0
2862,9,1,2,1,0,44.0,900,322.0
2864,1,0,0,1,0,55.0,1649,52.0
2865,3,2,1,0,1,51.0,9228,655.0
2866,0,0,1,1,0,36.0,0,101.0
2867,10,1,2,0,0,27.0,1,65.0
2868,7,0,1,1,0,40.0,771,173.0
2869,7,0,1,1,0,49.0,280,162.0
2870,5,0,0,0,0,59.0,46,78.0
2871,4,0,2,1,1,32.0,2431,646.0
2872,5,1,2,0,0,42.0,308,114.0
2873,4,2,2,1,0,35.0,160,141.0
2874,1,1,1,1,0,29.0,555,133.0
2875,9,1,1,1,0,29.0,778,1994.0
2876,1,1,1,0,0,37.0,48,140.0
2877,0,0,0,1,0,49.0,169,82.0
2878,7,2,1,1,0,51.0,12,150.0
2879,3,0,0,0,0,61.0,848,605.0
2880,4,0,1,1,0,43.0,481,164.0
2881,7,0,2,1,0,42.0,12223,36.0
2882,1,0,1,1,0,24.0,-254,290.0
2883,6,0,2,0,0,46.0,1148,104.0
2884,0,1,1,0,0,23.0,5,413.0
2885,7,1,1,1,0,26.0,50,153.0
2886,1,2,0,1,0,43.0,92,237.0
2887,9,1,2,1,1,35.0,470,743.0
2888,9,0,1,0,0,38.0,0,82.0
2889,10,2,0,0,0,56.0,109,924.0
2890,7,0,1,1,0,31.0,440,117.0
2891,4,1,2,0,1,32.0,0,550.0
2892,7,1,1,0,0,28.0,2685,5.0
2893,0,2,1,1,0,26.0,-3,181.0
2894,4,0,2,0,0,49.0,7007,325.0
2895,0,0,1,1,0,33.0,220,345.0
2896,5,0,0,0,0,80.0,1548,331.0
2897,1,0,1,1,0,40.0,326,112.0
2898,9,2,1,1,0,42.0,0,115.0
2899,1,0,1,0,0,46.0,123,381.0
2900,4,1,2,0,0,32.0,697,119.0
2901,7,1,2,1,0,37.0,223,25.0
2902,8,0,1,1,0,32.0,1694,929.0
2903,4,0,2,1,0,53.0,4446,429.0
2904,4,0,2,1,0,39.0,894,491.0
2905,9,2,1,1,0,31.0,202,146.0
2906,4,1,2,0,0,34.0,0,191.0
2907,9,0,2,0,0,44.0,1707,406.0
2908,9,0,1,1,0,35.0,13658,220.0
2909,0,0,1,0,0,39.0,406,253.0
2910,7,0,1,0,0,55.0,96,340.0
2911,3,0,1,1,1,34.0,0,154.0
2912,9,0,2,0,0,39.0,-276,121.0
2913,5,0,1,0,0,58.0,413,104.0
2914,1,0,0,1,0,37.0,655,127.0
2915,5,2,0,0,1,56.0,694,144.0
2916,0,1,1,1,0,32.0,10218,149.0
2917,9,1,2,1,1,41.0,1646,261.0
2918,0,1,2,0,0,29.0,14,87.0
2919,4,0,2,0,0,44.0,7635,719.0
2920,1,0,1,1,0,24.0,9,292.0
2921,4,1,1,1,0,43.0,1029,145.0
2922,0,0,2,0,0,26.0,2855,52.0
2923,0,0,1,1,0,39.0,260,146.0
2924,1,0,1,1,1,49.0,2039,451.0
2925,1,2,0,1,0,52.0,-97,167.0
2926,1,0,2,0,0,33.0,1465,98.0
2927,1,0,1,1,0,30.0,125,238.0
2928,9,1,2,0,0,32.0,930,85.0
2929,4,1,2,1,0,27.0,0,323.0
2930,1,0,0,0,0,58.0,73,116.0
2931,5,0,0,1,0,46.0,-35,304.0
2932,4,1,2,0,0,28.0,1351,267.0
2933,7,0,0,1,0,39.0,1601,201.0
2934,7,0,3,1,0,41.0,88,105.0
2935,7,0,1,1,0,38.0,435,193.0
2936,10,2,1,1,0,50.0,717,113.0
2937,7,0,1,1,0,56.0,705,151.0
2938,9,0,1,0,0,34.0,1553,200.0
2939,1,2,1,1,0,33.0,-131,145.0
2940,9,0,1,0,1,61.0,1191,214.0
2941,0,1,1,0,0,36.0,47,36.0
2942,9,0,2,1,0,34.0,544,58.0
2943,1,0,1,1,0,36.0,688,174.0
2944,4,0,2,0,1,45.0,242,587.0
2945,8,1,2,0,0,27.0,118,112.0
2946,0,0,1,1,0,45.0,-388,175.0
2947,6,0,2,0,0,40.0,1603,279.0
2948,4,1,1,1,1,36.0,1511,270.0
2949,1,0,0,1,0,46.0,147,116.0
2950,2,0,2,1,0,37.0,836,129.0
2951,9,0,1,1,0,36.0,55,38.0
2952,0,0,1,0,0,37.0,1123,138.0
2953,8,1,2,0,1,22.0,691,338.0
2955,9,0,1,0,0,49.0,12531,77.0
2956,4,0,2,1,0,35.0,552,314.0
2957,3,0,0,0,0,50.0,0,179.0
2958,7,0,2,1,0,31.0,309,294.0
2959,7,1,1,1,0,47.0,33,298.0
2960,1,0,1,1,0,59.0,681,427.0
2961,1,0,1,1,0,32.0,1787,87.0
2962,5,0,2,1,1,71.0,14220,397.0
2963,4,1,2,0,1,31.0,12569,344.0
2964,1,0,0,0,0,41.0,4,74.0
2965,1,0,0,1,0,35.0,3587,148.0
2966,4,0,2,0,0,36.0,254,161.0
2967,1,2,0,0,0,46.0,1712,110.0
2968,1,0,1,1,0,46.0,4855,1529.0
2969,9,0,2,0,0,47.0,2408,236.0
2970,4,1,2,1,0,35.0,252,89.0
2971,1,0,1,1,0,37.0,346,390.0
2972,0,0,1,0,1,56.0,45,1467.0
2973,0,0,1,1,1,46.0,556,646.0
2974,4,2,2,1,0,44.0,-710,183.0
2975,9,1,2,1,0,48.0,-551,168.0
2976,1,1,1,1,0,28.0,56,66.0
2977,2,0,2,0,0,38.0,1514,160.0
2978,4,1,2,1,0,34.0,178,14.0
2979,9,0,1,1,0,56.0,359,220.0
2980,5,2,1,0,1,55.0,1580,1007.0
2981,1,2,1,0,0,44.0,221,149.0
2982,9,0,2,1,0,38.0,1161,665.0
2983,5,0,1,1,0,53.0,1278,174.0
2984,0,1,2,0,0,41.0,982,105.0
2985,9,1,1,0,1,34.0,16,990.0
2986,4,1,2,0,0,34.0,1,582.0
2987,7,0,1,1,0,35.0,128,136.0
2988,2,1,1,0,1,338.0,2543,223.0
2989,2,0,2,0,0,42.0,42045,205.0
2990,1,0,0,1,0,56.0,828,214.0
2991,4,2,2,1,0,37.0,0,217.0
2992,3,0,1,1,0,47.0,3940,171.0
2993,1,0,1,1,0,29.0,125,50.0
2994,4,0,2,1,0,41.0,140,65.0
2995,9,1,1,1,0,43.0,593,55.0
2996,6,0,1,0,0,38.0,746,256.0
2997,9,0,1,1,0,31.0,589,151.0
2998,4,1,2,0,0,32.0,2343,226.0
2999,4,0,2,1,0,40.0,294,97.0
3000,0,0,1,0,0,45.0,644,92.0
3001,4,0,1,1,0,43.0,-26,343.0
3002,7,1,1,1,0,27.0,3354,493.0
3003,4,1,2,0,0,33.0,23,216.0
3004,0,0,1,1,0,37.0,7,224.0
3005,0,0,1,0,1,60.0,3735,190.0
3006,6,0,3,0,1,51.0,2094,458.0
3007,1,0,1,1,0,44.0,508,222.0
3008,4,0,3,1,0,48.0,0,612.0
3009,1,0,0,1,0,57.0,93,137.0
3010,9,1,2,1,0,29.0,0,104.0
3011,7,0,1,0,0,50.0,26394,206.0
3012,7,0,1,1,0,36.0,-11,172.0
3013,9,0,2,1,1,49.0,523,152.0
3014,9,0,1,1,0,49.0,-74,114.0
3015,4,0,2,0,0,35.0,0,89.0
3016,9,1,1,1,0,39.0,122,158.0
3017,1,0,0,0,0,34.0,351,326.0
3018,6,0,1,0,0,57.0,35,215.0
3019,9,2,1,1,0,37.0,2610,53.0
3020,7,1,1,0,0,25.0,64,71.0
3021,1,0,0,0,0,43.0,60,487.0
3022,1,0,1,1,0,37.0,342,340.0
3023,1,1,2,0,0,36.0,1830,183.0
3024,4,2,2,0,0,49.0,1904,131.0
3025,4,1,2,1,0,38.0,16957,208.0
3026,4,2,2,0,0,39.0,26,311.0
3027,4,0,2,0,1,40.0,0,147.0
3028,0,0,1,1,0,34.0,79,83.0
3029,1,0,0,1,1,39.0,2303,775.0
3030,1,0,1,0,0,53.0,65,25.0
3031,4,0,2,1,0,44.0,332,497.0
3032,9,2,1,1,0,32.0,-399,180.0
3033,9,2,1,1,1,50.0,-54,698.0
